uuid,status,name,address,notes
5f19456e-d520-32d4-9f23-21b552804c86,assigned,"Asmadi Sihombing","Gg. Kyai Gede No. 594, Bekasi 64738, Kalbar","Stress Test UUID Data"
366c83b2-d97f-3ec0-8344-308918c5ca18,assigned,"Bakda Mustofa","Dk. Monginsidi No. 191, Cimahi 13814, Sulbar","Stress Test UUID Data"
4a1d27d9-5103-3046-9fe1-21bd0a64ce8d,assigned,"Eva Suartini","Jln. Yos No. 964, Gorontalo 12903, Kaltara","Stress Test UUID Data"
60b0c5c2-f4f5-3646-a6db-b0e534823ad9,assigned,"Mala Ulva Lailasari","Psr. Honggowongso No. 589, Banjarbaru 62809, Jatim","Stress Test UUID Data"
ba9ec2cb-2895-3a07-9c7e-93a4998de242,assigned,"Jagapati Sirait","Jln. Uluwatu No. 971, Sukabumi 48588, Papua","Stress Test UUID Data"
9a789a70-107b-3f35-82d3-684f481ea265,assigned,"Yuliana Wijayanti","Psr. Dipatiukur No. 460, Banjarbaru 77210, NTT","Stress Test UUID Data"
ef00c7c8-d80b-30d9-a204-efb8b94d9a11,assigned,"Faizah Ade Laksmiwati S.Kom","Gg. Sumpah Pemuda No. 460, Bau-Bau 93242, NTB","Stress Test UUID Data"
9388df9e-67e8-326f-94df-e7a863e05ed1,assigned,"Hartaka Najib Mansur S.Pt","Psr. Moch. Ramdan No. 798, Banjar 98657, Bengkulu","Stress Test UUID Data"
b4a0e991-eef7-3313-adff-a7c84add86b9,assigned,"Prasetya Rahman Gunarto","Jr. Radio No. 574, Sorong 76636, Riau","Stress Test UUID Data"
29bd46a8-8660-3c11-9e4b-4e9449491b6a,assigned,"Samsul Lantar Situmorang M.Farm","Kpg. Taman No. 627, Kendari 68545, Kaltim","Stress Test UUID Data"
ca81c720-d59b-36d9-8941-e082a66456b4,assigned,"Gandi Hakim","Ds. Otista No. 89, Administrasi Jakarta Selatan 89098, Banten","Stress Test UUID Data"
8a3eff38-0816-35a1-acc1-f1e2b27be50b,assigned,"Cakrawala Sihombing","Ds. Nangka No. 103, Kendari 57622, Papua","Stress Test UUID Data"
0fbb63f4-5536-391e-91c7-c653f1744078,assigned,"Qori Laksmiwati","Dk. K.H. Wahid Hasyim (Kopo) No. 488, Tarakan 49121, Babel","Stress Test UUID Data"
57139c4f-9c4a-3cc2-a4ee-efee2af04acf,assigned,"Candrakanta Nalar Anggriawan","Dk. Agus Salim No. 207, Metro 98273, Pabar","Stress Test UUID Data"
4a8aa37b-3e00-34cb-8cad-5a754c145076,assigned,"Dewi Melani","Dk. Yohanes No. 314, Pagar Alam 77964, Lampung","Stress Test UUID Data"
10482462-5595-3d22-a7ea-e070f190f7d6,assigned,"Julia Anggraini","Ki. Bacang No. 958, Bau-Bau 46630, Kalsel","Stress Test UUID Data"
a4cef7f6-223f-30b0-8e93-5dcc69b71eff,assigned,"Marwata Eluh Ramadan","Psr. Umalas No. 943, Pematangsiantar 59272, Bengkulu","Stress Test UUID Data"
cd3153ef-0e9f-3bb7-adcc-a0a84de2e16d,assigned,"Ina Halimah M.Ak","Gg. Sudirman No. 217, Malang 30746, Gorontalo","Stress Test UUID Data"
fec68230-78c0-33ac-96d3-c4975ca81fa7,assigned,"Garda Martani Natsir","Gg. Lembong No. 935, Padangsidempuan 70872, Sulbar","Stress Test UUID Data"
deed6242-091c-370f-ae24-7b8210398ba6,assigned,"Maryanto Kuswoyo","Gg. Pasteur No. 103, Depok 70283, Kalsel","Stress Test UUID Data"
afa055d7-49bd-3fb5-85e3-4344f8e4a0b2,assigned,"Kasusra Habibi","Dk. Zamrud No. 173, Batu 14230, Banten","Stress Test UUID Data"
44c4e122-4293-3a9c-b30c-00be27e39a71,assigned,"Cengkir Kuswoyo","Ds. Sumpah Pemuda No. 474, Subulussalam 64630, Jatim","Stress Test UUID Data"
f1a6adb8-57cb-3949-a9b1-ca20d537e4e0,assigned,"Luwar Kawaca Maulana S.E.I","Jln. Nanas No. 900, Sawahlunto 59008, Sulbar","Stress Test UUID Data"
aaba4504-ea32-35b3-a036-3a3943017ccb,assigned,"Vivi Mayasari","Ki. Pasteur No. 751, Pontianak 32302, Jateng","Stress Test UUID Data"
17112c19-e6fb-32fe-b9e5-c5309a5addec,assigned,"Muni Dacin Maheswara S.Pd","Gg. Adisumarmo No. 989, Denpasar 29662, DIY","Stress Test UUID Data"
55c32d39-1202-3680-aa0d-020180ce8bf0,assigned,"Indah Melani","Ki. Thamrin No. 407, Gunungsitoli 19857, Kalbar","Stress Test UUID Data"
cdd6c8c3-ac6b-33a4-a48f-408960b7c35a,assigned,"Zaenab Purwanti","Dk. Baranang Siang No. 177, Sukabumi 25708, NTB","Stress Test UUID Data"
f79b9b39-c377-3b6d-8e95-47538f7217b6,assigned,"Ikhsan Dongoran","Ki. Mahakam No. 400, Mataram 93370, Kaltim","Stress Test UUID Data"
0d6216e7-ca79-3177-a05c-2342a0b52f66,assigned,"Yessi Ami Sudiati","Dk. Labu No. 895, Banjar 98993, DIY","Stress Test UUID Data"
876b9a1d-fb6a-393c-923c-40fa55200da7,assigned,"Lega Dagel Sirait M.M.","Dk. B.Agam 1 No. 549, Administrasi Jakarta Pusat 94132, Kalsel","Stress Test UUID Data"
9642220a-c22d-3032-be2c-6043da259f78,assigned,"Among Marpaung M.TI.","Dk. Antapani Lama No. 706, Tegal 81152, NTB","Stress Test UUID Data"
73a16b8b-c0fd-3245-95f3-2cf51915a965,assigned,"Tina Farida","Gg. Rajawali No. 211, Blitar 36801, Kaltara","Stress Test UUID Data"
73d29704-fb8b-3506-880d-f76b6b5cb222,assigned,"Adhiarja Sinaga","Jr. Bahagia No. 219, Padangpanjang 19505, Jabar","Stress Test UUID Data"
08881dad-ba7b-3085-95c1-577998ccd731,assigned,"Nadine Nasyidah","Kpg. Banda No. 982, Cilegon 10905, Pabar","Stress Test UUID Data"
bd7be2df-401a-35b5-88c6-68a60f3eb6e3,assigned,"Oni Suci Purwanti S.Sos","Ds. Orang No. 608, Langsa 82186, Jambi","Stress Test UUID Data"
1898083e-3b43-3932-aef3-655a6f0900c7,assigned,"Michelle Astuti S.Psi","Jln. Sunaryo No. 822, Bengkulu 34726, Kaltim","Stress Test UUID Data"
6e53291f-725f-385f-ab7c-534a183e4a6f,assigned,"Lulut Prasasta","Gg. Bagis Utama No. 99, Tidore Kepulauan 23942, DKI","Stress Test UUID Data"
5771a072-59a9-3e12-b229-12b7590228d7,assigned,"Erik Santoso S.H.","Dk. Kali No. 786, Palangka Raya 22765, Bali","Stress Test UUID Data"
2dec4aa7-44af-37a3-8445-1762ad3d67b5,assigned,"Gawati Pratiwi","Psr. Barat No. 335, Cirebon 75658, Sulteng","Stress Test UUID Data"
2baef7c5-fa12-3451-86dc-e70b02b81a97,assigned,"Karsa Pradana","Ki. Gremet No. 248, Bontang 36441, Lampung","Stress Test UUID Data"
d92f1251-cab7-3b3b-a8d6-960a84c0c64d,assigned,"Vera Lestari","Gg. Qrisdoren No. 120, Metro 40313, Sumbar","Stress Test UUID Data"
48b3c4eb-ae41-3028-92df-2c360bdcdd26,assigned,"Zulaikha Elvina Sudiati S.Farm","Jr. Baiduri No. 469, Pasuruan 22490, Jatim","Stress Test UUID Data"
8de37101-af6d-3fdf-bd99-2f56afee5ba4,assigned,"Paulin Pratiwi","Ds. Nanas No. 427, Kendari 47668, Sumbar","Stress Test UUID Data"
46a9277a-f601-3c89-8863-56af1ea8eaa9,assigned,"Rahmi Susanti S.E.I","Dk. Ahmad Dahlan No. 319, Dumai 95399, Banten","Stress Test UUID Data"
159e09d2-4cac-3786-9b4f-81c7f7624fb4,assigned,"Lili Nasyiah S.Sos","Gg. Ciumbuleuit No. 351, Parepare 93270, DIY","Stress Test UUID Data"
6c7e3408-86dd-3450-a854-e6c2f63db434,assigned,"Jessica Restu Widiastuti M.M.","Dk. Moch. Toha No. 160, Banjar 54080, Sumsel","Stress Test UUID Data"
be893a42-752c-363c-9986-43b24c8313fe,assigned,"Carub Natsir","Ki. Baan No. 568, Batam 29015, Jambi","Stress Test UUID Data"
13e776ca-89f4-34ee-9889-f5cdc2f925f3,assigned,"Rosman Samosir","Jr. Laswi No. 640, Bengkulu 57760, Sumsel","Stress Test UUID Data"
f90e94a6-0ddd-31e8-b660-1ee00b2ca53e,assigned,"Lukita Setiawan M.Pd","Kpg. Casablanca No. 129, Jambi 73174, Kaltara","Stress Test UUID Data"
17e04f69-35f9-35c4-9bbb-a3394c33376a,assigned,"Indra Anggriawan","Jr. Bakti No. 476, Tanjungbalai 34220, DIY","Stress Test UUID Data"
5d122b8c-2cae-34fd-beec-be1a79c1af48,assigned,"Yance Pratiwi","Gg. Merdeka No. 135, Bandung 56494, Bali","Stress Test UUID Data"
f1d258e8-fed8-384c-9166-1c12f668e896,assigned,"Kairav Balangga Saptono S.Pt","Kpg. Baha No. 17, Administrasi Jakarta Utara 54880, Maluku","Stress Test UUID Data"
dfb55115-4401-3ad4-a40e-47c282f947a2,assigned,"Legawa Habibi","Ds. Rajawali No. 381, Cilegon 29032, Kalteng","Stress Test UUID Data"
12b57906-0a2c-3b24-83b4-2d0a37b4a67a,assigned,"Tiara Lidya Padmasari","Kpg. Sukajadi No. 721, Bitung 35280, Kaltim","Stress Test UUID Data"
c06048f7-3f74-34d1-9dcf-a871aa57b13b,assigned,"Eluh Nugraha Siregar","Jr. Wahidin No. 984, Tebing Tinggi 98898, Lampung","Stress Test UUID Data"
9e247433-dc7e-3d72-9b3a-c76d17cd94c4,assigned,"Janet Ida Lestari S.H.","Psr. Cokroaminoto No. 631, Bontang 57049, Riau","Stress Test UUID Data"
99770530-5295-3bd6-bfe6-550c67759612,assigned,"Jais Hidayanto","Jr. Raya Ujungberung No. 87, Malang 39978, Kalsel","Stress Test UUID Data"
e14d8702-59c9-3368-810e-834d045f0ae0,assigned,"Paulin Namaga","Dk. Suharso No. 567, Magelang 71333, Jambi","Stress Test UUID Data"
ce14c0b2-7287-3cec-873b-0038756566da,assigned,"Rahman Haryanto","Jln. Labu No. 838, Ternate 18686, Jabar","Stress Test UUID Data"
9f320ac0-6c03-3beb-954e-9dcad74d0b10,assigned,"Kani Talia Hassanah","Psr. Mulyadi No. 361, Bogor 96487, Kepri","Stress Test UUID Data"
6bd0ff50-8611-3e78-b006-c88c548ed357,assigned,"Cawisono Maryadi","Jln. Haji No. 739, Samarinda 49779, Kalsel","Stress Test UUID Data"
42922a88-ffa8-3b73-bf3b-301fe9c23544,assigned,"Asmianto Panji Santoso","Kpg. Barat No. 81, Batam 26005, Jabar","Stress Test UUID Data"
21056861-9932-37b2-836f-f0d5b29dcd2a,assigned,"Oliva Hariyah","Dk. Acordion No. 161, Medan 74618, Papua","Stress Test UUID Data"
668caf4b-f965-3bcf-8ef4-8eb15d70164d,assigned,"Tami Lailasari","Ds. Gremet No. 537, Subulussalam 15870, Gorontalo","Stress Test UUID Data"
185936db-a4bc-33f6-87d9-6b2ca93b9eb8,assigned,"Ghani Prabowo S.Farm","Psr. Yohanes No. 211, Palembang 86342, Jatim","Stress Test UUID Data"
bf53f3ff-1056-395f-9901-86b392101e3b,assigned,"Omar Ajiman Suwarno M.Farm","Jln. Rajiman No. 913, Kotamobagu 90363, Kalbar","Stress Test UUID Data"
64bb1161-792e-366d-a022-ed83d7bbd8e7,assigned,"Icha Puspita","Jln. Kyai Gede No. 592, Semarang 49975, Sulut","Stress Test UUID Data"
a1effadf-2c15-326b-929b-01117633c1e5,assigned,"Syahrini Namaga M.Farm","Jln. Suniaraja No. 731, Solok 87232, Jabar","Stress Test UUID Data"
b298f511-90a2-3958-9716-0a3f2d932d42,assigned,"Widya Usada","Gg. Peta No. 247, Tegal 80584, Gorontalo","Stress Test UUID Data"
67323e55-1483-37dd-8b9a-c49a08863e64,assigned,"Genta Nurdiyanti","Ds. Panjaitan No. 849, Tidore Kepulauan 63549, Jatim","Stress Test UUID Data"
5478de61-7497-3bff-b3f2-7cdbd369fb0c,assigned,"Intan Hani Usada S.IP","Ds. Aceh No. 992, Sibolga 41625, Maluku","Stress Test UUID Data"
29da04e9-1693-3a94-a6a8-56336b4f390a,assigned,"Hendra Anggriawan","Jr. Cikutra Barat No. 828, Palangka Raya 63180, Kepri","Stress Test UUID Data"
35d79228-0c2f-326a-9ecd-e794d2c17911,assigned,"Kalim Permadi S.Ked","Jln. Baiduri No. 469, Administrasi Jakarta Selatan 43252, Gorontalo","Stress Test UUID Data"
4dd08a12-15d1-339f-9a2d-3c741a82428b,assigned,"Eluh Budiyanto","Psr. Flores No. 327, Administrasi Jakarta Utara 16277, DKI","Stress Test UUID Data"
b8543bd6-bff9-3b81-87d8-0a3b8b2b961f,assigned,"Galak Timbul Maulana","Ki. Setia Budi No. 418, Pagar Alam 53553, Maluku","Stress Test UUID Data"
0a522f83-08dc-3c51-831c-9a37e7044ac8,assigned,"Caturangga Latupono S.Farm","Jln. Ters. Kiaracondong No. 703, Sukabumi 43389, Babel","Stress Test UUID Data"
7c2cc214-a6ac-3a7d-84c1-31a22487e844,assigned,"Yance Violet Mulyani S.Sos","Jln. Muwardi No. 740, Tangerang Selatan 29305, Aceh","Stress Test UUID Data"
5d4c330a-8182-34be-a256-add8c5b48e7c,assigned,"Ayu Gasti Anggraini S.H.","Kpg. Bappenas No. 331, Banjarmasin 28476, Malut","Stress Test UUID Data"
dc4bc030-cf7a-33f7-86b8-f68b8e9576d1,assigned,"Hasan Prasasta","Psr. Nakula No. 247, Kendari 45554, Jambi","Stress Test UUID Data"
2b2b7af7-ec90-341c-96ad-fbc43f3ada77,assigned,"Ami Oktaviani","Ki. Sutami No. 692, Balikpapan 26497, Pabar","Stress Test UUID Data"
5ac6c10a-f6dd-3608-8830-746b9467100b,assigned,"Ajimat Permadi S.Sos","Ki. Imam Bonjol No. 530, Palu 43518, DIY","Stress Test UUID Data"
8fd2fd8d-8ff0-328d-bfa1-09f47ad0ec98,assigned,"Kuncara Prakasa","Jln. Labu No. 739, Palopo 44734, Sultra","Stress Test UUID Data"
a1eed206-92ae-362d-a98f-8f818f6f5f0c,assigned,"Halima Kusmawati","Jln. Cihampelas No. 509, Bitung 26584, Jatim","Stress Test UUID Data"
d10caf50-caeb-3812-b6fe-33251a949a9d,assigned,"Elon Januar","Jr. Bakau Griya Utama No. 2, Batam 74449, Bengkulu","Stress Test UUID Data"
0e626b2c-57c7-34c9-b9d3-cb10556d5e5b,assigned,"Diana Andriani","Ds. Jend. A. Yani No. 76, Ambon 10165, Sumbar","Stress Test UUID Data"
75365a66-07d2-333a-bd4c-9c33edad2d1c,assigned,"Wasis Saefullah","Ds. Balikpapan No. 549, Solok 85333, Kaltara","Stress Test UUID Data"
bdd9c02c-fbf3-3891-952b-8f21b8ea6460,assigned,"Violet Mayasari M.Pd","Psr. Baranangsiang No. 712, Kupang 20068, Jambi","Stress Test UUID Data"
ce4e4190-f114-3242-a3a4-3293874ddb36,assigned,"Pia Sudiati","Jr. S. Parman No. 754, Bogor 26377, Pabar","Stress Test UUID Data"
ceb777a4-e7dc-3e45-88e4-d9269494155a,assigned,"Indah Tania Widiastuti","Ki. Bappenas No. 671, Semarang 66335, Sumbar","Stress Test UUID Data"
49ad32c7-2a23-31b0-b646-385227c7a0c8,assigned,"Prima Hakim M.TI.","Ds. Ki Hajar Dewantara No. 656, Makassar 43151, Sulbar","Stress Test UUID Data"
5d940edd-1c1b-3899-abd8-b7a5e128a556,assigned,"Nilam Hassanah","Gg. Bahagia No. 254, Jambi 79702, Lampung","Stress Test UUID Data"
d1306854-aa11-35db-98ab-819b9c3625ab,assigned,"Oman Sihombing","Gg. Bayan No. 471, Tasikmalaya 34702, DIY","Stress Test UUID Data"
984af37b-38a0-3a9e-896f-0d823d2a5b0e,assigned,"Agus Teddy Siregar","Dk. Gremet No. 570, Sabang 15059, Sultra","Stress Test UUID Data"
e8583011-ad58-376b-9614-50fd3b8fb267,assigned,"Pangeran Lazuardi","Psr. Baja No. 999, Pariaman 27922, Lampung","Stress Test UUID Data"
f10ee41a-5dba-390f-b08d-cc441b32b9a4,assigned,"Lamar Saefullah","Dk. Kalimantan No. 812, Banjarbaru 77143, Kepri","Stress Test UUID Data"
9899fd3d-10e9-3e47-a525-1bd10d2936e3,assigned,"Fitria Susanti S.IP","Kpg. Nangka No. 85, Tangerang 95314, Bengkulu","Stress Test UUID Data"
b282b8a4-bca5-329a-9f8f-25e2db70de9f,assigned,"Nadine Halimah S.I.Kom","Ki. Kiaracondong No. 431, Pagar Alam 13023, Sulut","Stress Test UUID Data"
5786b65f-af7f-38d3-a78c-446ec2f2b99c,assigned,"Siska Pertiwi","Dk. Jambu No. 461, Gorontalo 73713, Kalsel","Stress Test UUID Data"
3f4eb1b0-d1dc-3ecd-8f9f-cf3b689775c7,assigned,"Sarah Yolanda S.H.","Jln. Ters. Buah Batu No. 424, Sukabumi 87264, Sulbar","Stress Test UUID Data"
4fbb261c-943f-36c5-943d-e09315c1d0a4,assigned,"Rahmi Mandasari M.M.","Kpg. Pahlawan No. 30, Palu 99621, DKI","Stress Test UUID Data"
428180b6-2473-32f4-b999-97cd1f32a386,assigned,"Zalindra Wijayanti S.H.","Dk. Barat No. 760, Probolinggo 16547, Riau","Stress Test UUID Data"
8175b39d-d431-3a71-ae3c-83846a0907fb,assigned,"Raisa Pertiwi","Kpg. Umalas No. 321, Padang 57525, Kaltim","Stress Test UUID Data"
d221d720-4f9e-3bd0-baf7-39b0d087f58e,assigned,"Rama Waskita M.M.","Ki. Rajiman No. 724, Pasuruan 53233, Sulsel","Stress Test UUID Data"
d100db7b-cd54-30c7-90ae-eb09ba36559d,assigned,"Hani Suryatmi","Ki. Bagonwoto  No. 406, Palu 62081, Kaltim","Stress Test UUID Data"
593b6124-440d-3a57-833f-a089376c000b,assigned,"Nadine Padmasari","Ki. Ters. Buah Batu No. 302, Tasikmalaya 31584, Sumbar","Stress Test UUID Data"
2c41c21d-7f24-3cd2-a96f-2438d14e2523,assigned,"Darmanto Ardianto","Dk. Cemara No. 241, Ambon 67070, Jambi","Stress Test UUID Data"
838a89cf-91a1-38b4-bc1f-9f471eee70b1,assigned,"Tiara Jessica Rahimah","Ki. Sugiono No. 740, Sawahlunto 44352, Pabar","Stress Test UUID Data"
7c068299-cb28-339e-aa5c-ddf2c4c2d2e1,assigned,"Hasan Salahudin S.Farm","Psr. Baha No. 918, Palopo 35163, Sultra","Stress Test UUID Data"
443c0f0d-68e7-3cc0-876d-b8cd90ec6ded,assigned,"Syahrini Astuti","Kpg. Cikapayang No. 402, Tasikmalaya 85181, Sulut","Stress Test UUID Data"
201b140b-95c1-3810-9d12-2153b8c30811,assigned,"Jamal Darmana Maheswara","Kpg. Sutami No. 683, Bima 59894, Malut","Stress Test UUID Data"
45f45964-bf24-3cd6-b2cf-812e286e077a,assigned,"Bella Palastri","Ki. Camar No. 790, Kediri 34687, Maluku","Stress Test UUID Data"
a85f8132-f708-3b9e-beac-4daeff37b488,assigned,"Wirda Lestari M.TI.","Psr. Cikapayang No. 427, Kotamobagu 97872, Sulsel","Stress Test UUID Data"
e28c9d6f-f17b-36eb-8c39-dbdd2664ead5,assigned,"Balijan Manullang","Ki. Rumah Sakit No. 891, Medan 41452, Sulbar","Stress Test UUID Data"
d16497f9-0eb9-3062-a9d4-c903562515c7,assigned,"Makara Bakiono Rajasa S.Ked","Jr. Baha No. 908, Bogor 35565, Sulbar","Stress Test UUID Data"
3e597a43-e4a0-3e06-ae3f-2d11074243a5,assigned,"Harto Mulya Jailani","Jln. Batako No. 547, Pangkal Pinang 38422, Lampung","Stress Test UUID Data"
259c8f0e-2207-3b27-9f71-91305ac169cd,assigned,"Manah Nashiruddin","Dk. K.H. Wahid Hasyim (Kopo) No. 113, Sorong 67994, DIY","Stress Test UUID Data"
92463949-bc45-34f3-aa5a-191cf916cb1e,assigned,"Harsana Marbun","Ds. Babadan No. 611, Cilegon 48347, Sumut","Stress Test UUID Data"
f42f965a-3627-3097-8f4c-e9f810eb733d,assigned,"Hana Yulianti","Jr. Flora No. 75, Tangerang Selatan 54892, Maluku","Stress Test UUID Data"
a573cc5c-89df-32b2-ba78-fd09eab94536,assigned,"Tasnim Catur Pranowo S.T.","Jln. Bata Putih No. 755, Tangerang 63286, Jambi","Stress Test UUID Data"
e46100ec-bd3d-3fb7-b970-a4097f98af1d,assigned,"Pangeran Budiyanto","Jr. Tambun No. 529, Depok 50128, Sulteng","Stress Test UUID Data"
af1fb6da-9cd5-334d-9ae8-9f90e442944e,assigned,"Praba Raihan Setiawan S.Ked","Ds. Kusmanto No. 847, Padangsidempuan 14748, Kaltim","Stress Test UUID Data"
9cf761c1-3ed5-306d-8c4a-3188c56502da,assigned,"Hadi Nugroho S.Gz","Gg. Balikpapan No. 52, Langsa 95966, DKI","Stress Test UUID Data"
b3e9d897-5306-3632-ac58-1b3e2f12e8a8,assigned,"Michelle Puspa Yuniar","Ki. Baja Raya No. 757, Administrasi Jakarta Utara 81643, Bengkulu","Stress Test UUID Data"
d6a13f45-bbb0-3dda-8c84-8dc535da2ca3,assigned,"Kezia Hilda Farida S.Farm","Ki. Tubagus Ismail No. 592, Palopo 90378, Gorontalo","Stress Test UUID Data"
d7b354fd-1377-34d0-b004-942238836b42,assigned,"Lili Agustina S.E.","Kpg. Jaksa No. 367, Pekalongan 98311, Babel","Stress Test UUID Data"
1f6f8926-8bcd-3cf8-a665-e0b3a261bb79,assigned,"Johan Utama","Ki. Sam Ratulangi No. 801, Administrasi Jakarta Utara 13048, Sulbar","Stress Test UUID Data"
26bbe1ee-908d-3d93-971b-1828cd058a69,assigned,"Icha Icha Yuliarti S.Gz","Dk. Jakarta No. 731, Bontang 79467, Kalsel","Stress Test UUID Data"
01729760-fdf8-38f2-8fcf-e5329c1109d7,assigned,"Bakianto Digdaya Januar S.Kom","Jr. Suharso No. 232, Surabaya 65935, Aceh","Stress Test UUID Data"
c85b9d8a-e646-3f20-b1bb-e5b277abfafb,assigned,"Kadir Simanjuntak","Jr. Katamso No. 739, Banjarbaru 33058, Papua","Stress Test UUID Data"
5dc4932e-5d65-3db3-8989-b41f47f0c5b2,assigned,"Opan Hidayanto M.Pd","Gg. Karel S. Tubun No. 925, Tidore Kepulauan 23638, Sumbar","Stress Test UUID Data"
38291a73-4a9d-3ed0-934b-c6631a5c7f33,assigned,"Janet Aryani S.Sos","Psr. Adisucipto No. 737, Bontang 76448, NTT","Stress Test UUID Data"
b699dd87-1ab4-302d-b8e8-5c25b337cca1,assigned,"Darman Samosir","Psr. Honggowongso No. 37, Sawahlunto 21068, Kaltara","Stress Test UUID Data"
b3972b08-b865-374b-8176-65149094c445,assigned,"Karen Novitasari","Ds. Cikapayang No. 766, Surakarta 62542, Sumbar","Stress Test UUID Data"
00e0756c-fe9d-3d59-8c7f-2de617f0f2d1,assigned,"Asmuni Hutasoit","Psr. Bayam No. 470, Tebing Tinggi 28458, Jabar","Stress Test UUID Data"
702a8d14-a763-385d-8cd9-0e7355a96433,assigned,"Jarwi Gunarto","Psr. Sumpah Pemuda No. 198, Tegal 48664, Pabar","Stress Test UUID Data"
302e4181-0d20-3130-972c-49e94f336f0a,assigned,"Danang Ganda Rajata S.Pd","Ki. Gegerkalong Hilir No. 886, Sukabumi 72800, Jambi","Stress Test UUID Data"
fdc3e271-2c01-3262-80b2-b721ce8aa455,assigned,"Satya Saefullah M.TI.","Psr. Padang No. 228, Bandar Lampung 45760, Jabar","Stress Test UUID Data"
7c82da2a-ea81-3e79-9e5e-a4fd0ce2203f,assigned,"Queen Violet Purnawati","Dk. Bazuka Raya No. 723, Tangerang Selatan 72660, Sultra","Stress Test UUID Data"
8df3fdd8-83cb-31bb-910e-a27cea9ee3ff,assigned,"Pandu Ramadan","Kpg. Zamrud No. 119, Salatiga 49330, Kaltara","Stress Test UUID Data"
e408f5d9-7280-3d9d-b6f0-4a5b219a4353,assigned,"Jaswadi Prasetyo S.Pt","Gg. Wahidin Sudirohusodo No. 316, Cimahi 67987, Kalbar","Stress Test UUID Data"
d251c7bb-4e49-3be1-b676-6565bc78b7c4,assigned,"Ghaliyati Jessica Suartini S.Pt","Kpg. Juanda No. 987, Tanjungbalai 42785, Riau","Stress Test UUID Data"
f64a8b1a-e55b-3de8-89ab-daeb8bce6a34,assigned,"Eka Hutagalung","Ds. Dewi Sartika No. 862, Langsa 20594, Bali","Stress Test UUID Data"
bbb4f12f-bf42-36b4-a820-8209cafb1f4e,assigned,"Bakda Budiyanto","Jln. Gotong Royong No. 279, Tanjung Pinang 46790, Banten","Stress Test UUID Data"
2c29fb53-4c69-331d-8f02-67adefcaf6b2,assigned,"Usman Tamba","Jr. Sumpah Pemuda No. 207, Subulussalam 13800, Malut","Stress Test UUID Data"
003fdf8d-9d47-3df7-91d6-068b38e2ca8a,assigned,"Tugiman Saputra","Ki. Salatiga No. 273, Tanjungbalai 99003, Banten","Stress Test UUID Data"
79d0cd56-cb6c-3262-9f78-87c455a90b01,assigned,"Cornelia Padmasari","Ki. Qrisdoren No. 378, Bima 38517, Sulbar","Stress Test UUID Data"
34663f2d-adac-36ef-ab60-c6fc57c857eb,assigned,"Jamalia Nabila Agustina","Jr. Bacang No. 338, Bitung 20566, Kalbar","Stress Test UUID Data"
f4c328d0-8cd7-31a2-b1ce-1e8fd3e1204d,assigned,"Puput Yolanda","Kpg. Baya Kali Bungur No. 649, Bontang 28534, Jateng","Stress Test UUID Data"
a8c8a769-b0d1-3f45-8f0a-d1ae998ed323,assigned,"Cahyadi Koko Najmudin S.Psi","Psr. Cikutra Barat No. 505, Mojokerto 80845, Jatim","Stress Test UUID Data"
7efccae6-29d7-36b3-afdd-5c31544ae4bd,assigned,"Xanana Setiawan","Ki. Salatiga No. 536, Metro 74028, Banten","Stress Test UUID Data"
59441a81-5f19-3430-843a-bdc7b74dcd65,assigned,"Dian Usyi Susanti","Kpg. Pattimura No. 709, Ternate 68392, NTB","Stress Test UUID Data"
4227e2d7-2574-30fe-85db-1c9c72fa516a,assigned,"Nyoman Hutagalung","Ds. Thamrin No. 935, Samarinda 58051, Kaltim","Stress Test UUID Data"
207d2c59-6d8d-38b8-85c8-20f482cd636f,assigned,"Jane Yolanda S.E.I","Ds. Veteran No. 812, Padangsidempuan 94546, NTB","Stress Test UUID Data"
bc84aab6-7d6a-32e4-9322-ab0b80af7445,assigned,"Kalim Dipa Jailani S.H.","Ds. Sutarto No. 706, Jayapura 29473, Sumut","Stress Test UUID Data"
2c97f13e-4edb-3169-b487-400a9d9cafa3,assigned,"Harsana Saadat Simbolon S.Sos","Ki. Cemara No. 18, Bontang 66050, Jateng","Stress Test UUID Data"
aac44637-ed28-3687-abaf-ccd7716e7f50,assigned,"Hesti Mayasari","Dk. Baya Kali Bungur No. 688, Surakarta 70728, Jabar","Stress Test UUID Data"
ef174d98-23b3-3803-8be3-e221bd772e3a,assigned,"Gaiman Wibisono S.E.","Kpg. Camar No. 137, Depok 73109, DKI","Stress Test UUID Data"
1a7acbe3-bfa0-3f52-a7bd-2100548c9b04,assigned,"Suci Laksmiwati","Ds. Barat No. 127, Tual 80398, Papua","Stress Test UUID Data"
a5bae57d-f99a-380e-b117-d67e64cb4662,assigned,"Cakrabirawa Caturangga Firgantoro","Kpg. Gotong Royong No. 398, Batam 65272, Sulut","Stress Test UUID Data"
d99b2b3a-06c4-31e8-84c1-7c5de4f3326f,assigned,"Banawi Slamet Maulana","Gg. Uluwatu No. 884, Palangka Raya 73669, Kalbar","Stress Test UUID Data"
e61c890d-8120-3f66-9b5f-926b259bdc12,assigned,"Paramita Silvia Kuswandari S.I.Kom","Jr. Lada No. 374, Solok 65021, Sulsel","Stress Test UUID Data"
