external_id,status,name,address,notes
P-05869,assigned,"Intan Uchita Widiastuti","Psr. Sugiono No. 963, Gunungsitoli 30565, Sulbar","Generated Static Data"
P-05870,assigned,"Cornelia Anggraini","Psr. Pattimura No. 837, Banjar 54867, Banten","Generated Static Data"
P-05871,assigned,"Ajimat Kuswoyo","Dk. Madrasah No. 328, Cimahi 58780, Maluku","Generated Static Data"
P-05872,assigned,"Elisa Winarsih M.Kom.","Psr. Casablanca No. 7, Prabumulih 63946, Jabar","Generated Static Data"
P-05873,assigned,"Jaga Waskita","Psr. Rajawali Timur No. 887, Palangka Raya 79963, Jatim","Generated Static Data"
P-05874,assigned,"Lanjar Gantar Situmorang","Jln. Badak No. 306, Balikpapan 59726, Kepri","Generated Static Data"
P-05875,assigned,"Hadi Budiman","Jr. Banda No. 238, Administrasi Jakarta Barat 91507, Sumsel","Generated Static Data"
P-05876,assigned,"Kardi Bambang Sirait M.Farm","Kpg. Dahlia No. 913, Mataram 99855, Sumut","Generated Static Data"
P-05877,assigned,"Lintang Karimah Hartati","Kpg. Sutan Syahrir No. 149, Bau-Bau 32356, Lampung","Generated Static Data"
P-05878,assigned,"Baktianto Salahudin","Psr. Sunaryo No. 757, Banjar 87916, Jabar","Generated Static Data"
P-05879,assigned,"Alambana Cawisono Waluyo","Ds. Salam No. 513, Samarinda 11269, Jambi","Generated Static Data"
P-05880,assigned,"Queen Ira Yuliarti S.Farm","Psr. Otto No. 694, Pematangsiantar 28752, Kalbar","Generated Static Data"
P-05881,assigned,"Hamima Agustina S.Ked","Jln. Untung Suropati No. 180, Magelang 48593, Banten","Generated Static Data"
P-05882,assigned,"Kasiran Adikara Saefullah","Jln. Barasak No. 418, Prabumulih 29320, Sumut","Generated Static Data"
P-05883,assigned,"Salman Kasiran Ardianto","Dk. Setiabudhi No. 629, Kupang 60789, Jabar","Generated Static Data"
P-05884,assigned,"Jaka Dimas Simbolon","Kpg. Suniaraja No. 400, Pematangsiantar 95743, Sultra","Generated Static Data"
P-05885,assigned,"Belinda Jane Winarsih","Gg. Warga No. 699, Probolinggo 81852, Jabar","Generated Static Data"
P-05886,assigned,"Bakiman Dabukke","Psr. Sutarto No. 785, Tangerang Selatan 52565, NTT","Generated Static Data"
P-05887,assigned,"Ifa Gilda Prastuti","Gg. Ters. Kiaracondong No. 32, Semarang 47250, Bali","Generated Static Data"
P-05888,assigned,"Humaira Michelle Safitri S.E.I","Psr. Suryo No. 118, Tidore Kepulauan 60717, Kalteng","Generated Static Data"
P-05889,assigned,"Ilsa Nurdiyanti","Ki. Sutarjo No. 603, Manado 12330, Sulteng","Generated Static Data"
P-05890,assigned,"Wani Ilsa Fujiati S.Gz","Ds. Setia Budi No. 500, Padang 63421, Kalbar","Generated Static Data"
P-05891,assigned,"Lili Laksita","Kpg. Gambang No. 475, Denpasar 33062, Kalteng","Generated Static Data"
P-05892,assigned,"Diah Mala Yuniar S.Gz","Kpg. Basoka No. 744, Administrasi Jakarta Utara 87153, Sulut","Generated Static Data"
P-05893,assigned,"Gilda Yulianti","Gg. Baranangsiang No. 819, Payakumbuh 43775, Sumbar","Generated Static Data"
P-05894,assigned,"Uchita Pratiwi S.Kom","Ds. Gajah No. 813, Pariaman 61914, Malut","Generated Static Data"
P-05895,assigned,"Kawaya Narpati","Psr. Siliwangi No. 905, Kotamobagu 68928, Kepri","Generated Static Data"
P-05896,assigned,"Yunita Usamah","Gg. Jakarta No. 295, Mojokerto 40051, Jateng","Generated Static Data"
P-05897,assigned,"Usyi Chelsea Haryanti M.Kom.","Gg. Krakatau No. 811, Madiun 87341, Kalteng","Generated Static Data"
P-05898,assigned,"Latika Wahyuni","Psr. Pasir Koja No. 662, Madiun 25972, Papua","Generated Static Data"
P-05899,assigned,"Kalim Wasita","Kpg. Bak Air No. 588, Tangerang 60574, Babel","Generated Static Data"
P-05900,assigned,"Usyi Fujiati","Ki. Barasak No. 937, Tegal 60065, Kepri","Generated Static Data"
P-05901,assigned,"Wani Yolanda","Ds. Sudirman No. 407, Sungai Penuh 42157, DKI","Generated Static Data"
P-05902,assigned,"Darsirah Wahyudin","Gg. Basuki Rahmat  No. 468, Pekanbaru 77000, Maluku","Generated Static Data"
P-05903,assigned,"Juli Puji Wastuti","Dk. Hayam Wuruk No. 830, Bau-Bau 43582, Kalsel","Generated Static Data"
P-05904,assigned,"Rina Astuti","Ki. Bhayangkara No. 882, Pekalongan 14476, Kaltara","Generated Static Data"
P-05905,assigned,"Harjasa Adriansyah","Ki. Baja No. 325, Banjar 46848, DKI","Generated Static Data"
P-05906,assigned,"Bajragin Mansur","Dk. Baik No. 410, Gunungsitoli 98330, Sumbar","Generated Static Data"
P-05907,assigned,"Aditya Salahudin M.Farm","Ki. Sudiarto No. 598, Magelang 15423, Jatim","Generated Static Data"
P-05908,assigned,"Rendy Sihotang","Psr. Dahlia No. 940, Surabaya 24026, Banten","Generated Static Data"
P-05909,assigned,"Rini Susanti","Kpg. Sukajadi No. 255, Bitung 23707, Kepri","Generated Static Data"
P-05910,assigned,"Mila Lalita Hasanah","Jln. Pahlawan No. 587, Yogyakarta 89601, Bali","Generated Static Data"
P-05911,assigned,"Yani Suci Kuswandari S.E.I","Gg. Orang No. 729, Prabumulih 58529, Sulbar","Generated Static Data"
P-05912,assigned,"Cakrawangsa Koko Marbun","Psr. Batako No. 53, Palu 58531, Jatim","Generated Static Data"
P-05913,assigned,"Najib Mansur","Gg. Gotong Royong No. 583, Bau-Bau 45907, Babel","Generated Static Data"
P-05914,assigned,"Tantri Wijayanti","Kpg. Daan No. 550, Tangerang 38452, Babel","Generated Static Data"
P-05915,assigned,"Ismail Situmorang","Ki. Jend. A. Yani No. 752, Cimahi 29721, DIY","Generated Static Data"
P-05916,assigned,"Taswir Kenes Anggriawan","Jr. Badak No. 297, Balikpapan 34512, Sumbar","Generated Static Data"
P-05917,assigned,"Emas Taswir Prasasta","Ds. Baung No. 44, Administrasi Jakarta Pusat 96555, DKI","Generated Static Data"
P-05918,assigned,"Prasetya Firmansyah","Gg. S. Parman No. 110, Sukabumi 85759, Sulteng","Generated Static Data"
P-05919,assigned,"Rahayu Hasanah","Psr. Batako No. 334, Padangsidempuan 69189, Kaltim","Generated Static Data"
P-05920,assigned,"Najwa Jane Laksmiwati S.I.Kom","Jln. Wahidin No. 324, Bandung 13062, Sulut","Generated Static Data"
P-05921,assigned,"Aisyah Safitri S.Pd","Gg. Krakatau No. 169, Blitar 40647, NTT","Generated Static Data"
P-05922,assigned,"Gandi Tamba S.H.","Kpg. Setia Budi No. 707, Banjarmasin 72986, Pabar","Generated Static Data"
P-05923,assigned,"Jasmin Puspita S.IP","Ds. Nanas No. 103, Madiun 97510, Bali","Generated Static Data"
P-05924,assigned,"Halim Dono Sirait","Ds. Bakin No. 824, Lubuklinggau 28758, Maluku","Generated Static Data"
P-05925,assigned,"Rahmi Maryati","Jr. Dahlia No. 467, Denpasar 89493, NTT","Generated Static Data"
P-05926,assigned,"Vanesa Suci Susanti","Jln. Gotong Royong No. 270, Pekanbaru 46457, Banten","Generated Static Data"
P-05927,assigned,"Nyana Prasetya S.Gz","Ki. Bak Mandi No. 466, Kediri 18698, Sulsel","Generated Static Data"
P-05928,assigned,"Maida Yani Hasanah","Ki. Wahidin No. 367, Palu 38008, Kaltim","Generated Static Data"
P-05929,assigned,"Cakrabuana Dongoran M.Ak","Gg. Pacuan Kuda No. 483, Gunungsitoli 46376, Banten","Generated Static Data"
P-05930,assigned,"Pandu Tamba S.E.","Kpg. Flores No. 440, Dumai 54314, Riau","Generated Static Data"
P-05931,assigned,"Rina Agustina","Kpg. Rajawali Timur No. 680, Depok 72458, Aceh","Generated Static Data"
P-05932,assigned,"Paramita Kayla Riyanti M.M.","Ds. Suryo No. 85, Salatiga 52915, Jateng","Generated Static Data"
P-05933,assigned,"Garang Budiyanto","Gg. Cemara No. 26, Batu 19248, Kepri","Generated Static Data"
P-05934,assigned,"Ajimin Balidin Waluyo","Jr. Teuku Umar No. 917, Pematangsiantar 52737, Maluku","Generated Static Data"
P-05935,assigned,"Ikin Widodo","Gg. Wahidin Sudirohusodo No. 175, Lubuklinggau 65168, Kalsel","Generated Static Data"
P-05936,assigned,"Anom Sinaga","Dk. Kebonjati No. 368, Dumai 82250, Maluku","Generated Static Data"
P-05937,assigned,"Harsanto Situmorang S.T.","Ds. Tubagus Ismail No. 926, Ternate 19018, Jabar","Generated Static Data"
P-05938,assigned,"Joko Hakim S.Farm","Jr. Gardujati No. 821, Sawahlunto 71950, Riau","Generated Static Data"
P-05939,assigned,"Kartika Pratiwi","Kpg. Basket No. 505, Banjarmasin 12965, Lampung","Generated Static Data"
P-05940,assigned,"Salsabila Purnawati M.Ak","Ki. Cut Nyak Dien No. 914, Solok 27619, Lampung","Generated Static Data"
P-05941,assigned,"Hani Mardhiyah","Jr. Abang No. 320, Madiun 29537, Sumsel","Generated Static Data"
P-05942,assigned,"Oliva Puspasari S.Ked","Gg. Flora No. 494, Padang 90018, Kalteng","Generated Static Data"
P-05943,assigned,"Gaiman Mustofa","Psr. Sumpah Pemuda No. 590, Tarakan 61429, Sulut","Generated Static Data"
P-05944,assigned,"Langgeng Mansur","Ds. Baranang Siang No. 343, Prabumulih 24189, DIY","Generated Static Data"
P-05945,assigned,"Ani Fathonah Rahmawati S.T.","Kpg. Bank Dagang Negara No. 459, Bima 89341, DIY","Generated Static Data"
P-05946,assigned,"Harjo Wibowo","Jln. M.T. Haryono No. 297, Lubuklinggau 10606, Sumut","Generated Static Data"
P-05947,assigned,"Ida Yulia Halimah S.Gz","Ds. Kebangkitan Nasional No. 796, Solok 99185, Bengkulu","Generated Static Data"
P-05948,assigned,"Jaga Situmorang","Dk. Baan No. 797, Tebing Tinggi 80331, Sulut","Generated Static Data"
P-05949,assigned,"Violet Zizi Yolanda M.Pd","Dk. Ters. Jakarta No. 951, Blitar 74411, Jambi","Generated Static Data"
P-05950,assigned,"Winda Usamah","Jln. Bakau No. 793, Sukabumi 46421, DKI","Generated Static Data"
P-05951,assigned,"Sari Palastri","Ki. Ters. Pasir Koja No. 728, Pekalongan 17353, Kalsel","Generated Static Data"
P-05952,assigned,"Irwan Januar","Jln. Sunaryo No. 988, Bandung 42273, Maluku","Generated Static Data"
P-05953,assigned,"Karman Wibowo","Kpg. Pasteur No. 407, Pagar Alam 98892, Papua","Generated Static Data"
P-05954,assigned,"Cahyanto Ramadan M.Ak","Ds. Madiun No. 768, Denpasar 75809, DIY","Generated Static Data"
P-05955,assigned,"Indah Yance Handayani M.M.","Dk. Qrisdoren No. 185, Bukittinggi 46905, Bali","Generated Static Data"
P-05956,assigned,"Edison Anggriawan M.Ak","Dk. Dago No. 173, Dumai 14398, Kaltim","Generated Static Data"
P-05957,assigned,"Vanesa Oktaviani","Ki. Bakau No. 145, Pariaman 20927, Aceh","Generated Static Data"
P-05958,assigned,"Winda Cornelia Nasyiah","Ds. Jaksa No. 840, Sibolga 78341, Maluku","Generated Static Data"
P-05959,assigned,"Damar Gunawan","Kpg. Wahid No. 85, Makassar 55783, DKI","Generated Static Data"
P-05960,assigned,"Citra Hassanah M.Kom.","Ds. Achmad Yani No. 595, Batam 19300, Sulsel","Generated Static Data"
P-05961,assigned,"Rika Suryatmi","Dk. Dipatiukur No. 305, Surakarta 51954, Sulut","Generated Static Data"
P-05962,assigned,"Asmianto Utama Prakasa S.I.Kom","Dk. Sudirman No. 945, Pasuruan 40169, Kaltara","Generated Static Data"
P-05963,assigned,"Hasna Palastri S.Farm","Ki. Ahmad Dahlan No. 287, Kendari 72305, Jabar","Generated Static Data"
P-05964,assigned,"Ulya Ratih Wijayanti","Kpg. Taman No. 818, Balikpapan 26600, Jatim","Generated Static Data"
P-05965,assigned,"Lasmanto Kurniawan","Kpg. Sutarjo No. 569, Serang 35605, Banten","Generated Static Data"
P-05966,assigned,"Rahmat Suwarno","Dk. Haji No. 300, Cilegon 84660, Sumbar","Generated Static Data"
P-05967,assigned,"Hafshah Kania Usada","Psr. Siliwangi No. 264, Kotamobagu 29586, DIY","Generated Static Data"
P-05968,assigned,"Kamila Melani","Psr. Bass No. 371, Surakarta 98051, Kalbar","Generated Static Data"
P-05969,assigned,"Dono Natsir","Kpg. Achmad Yani No. 715, Bandung 19253, Sulsel","Generated Static Data"
P-05970,assigned,"Sabri Natsir S.Sos","Psr. Achmad No. 426, Surabaya 23372, Kalsel","Generated Static Data"
P-05971,assigned,"Taufik Nasab Rajasa","Jln. Suryo Pranoto No. 993, Pekanbaru 72583, Maluku","Generated Static Data"
P-05972,assigned,"Halim Prayoga","Kpg. Ciumbuleuit No. 979, Batu 38885, NTT","Generated Static Data"
P-05973,assigned,"Oni Zelda Yuniar","Kpg. Ciwastra No. 408, Cimahi 93901, Babel","Generated Static Data"
P-05974,assigned,"Ulya Puspita","Jr. Tambak No. 404, Banjar 47724, Sulbar","Generated Static Data"
P-05975,assigned,"Nova Usada","Psr. Cut Nyak Dien No. 753, Tarakan 65268, Kalbar","Generated Static Data"
P-05976,assigned,"Salwa Raisa Suartini S.Farm","Jln. Pattimura No. 296, Padangsidempuan 23824, Bengkulu","Generated Static Data"
P-05977,assigned,"Victoria Hamima Hassanah","Ki. Padang No. 351, Tanjungbalai 34084, DIY","Generated Static Data"
P-05978,assigned,"Olga Wacana","Kpg. Sutarto No. 92, Administrasi Jakarta Timur 13303, Banten","Generated Static Data"
P-05979,assigned,"Makuta Marsito Zulkarnain S.E.","Jln. Astana Anyar No. 197, Administrasi Jakarta Barat 75052, Sumut","Generated Static Data"
P-05980,assigned,"Jais Argono Sitorus","Jr. Pasirkoja No. 490, Makassar 33420, Aceh","Generated Static Data"
P-05981,assigned,"Silvia Pudjiastuti","Gg. Ters. Buah Batu No. 664, Surakarta 35137, Jatim","Generated Static Data"
P-05982,assigned,"Ghani Gambira Prayoga S.Psi","Kpg. Otto No. 269, Ambon 65890, Sulteng","Generated Static Data"
P-05983,assigned,"Ifa Cindy Purnawati M.Farm","Kpg. Abdul. Muis No. 119, Tangerang Selatan 72747, Banten","Generated Static Data"
P-05984,assigned,"Fitria Kani Nasyiah S.IP","Psr. Uluwatu No. 360, Dumai 71706, Jateng","Generated Static Data"
P-05985,assigned,"Latika Dian Kuswandari M.Farm","Dk. Hasanuddin No. 349, Palembang 20442, Kaltara","Generated Static Data"
P-05986,assigned,"Dono Dabukke M.Kom.","Psr. Bakhita No. 566, Tual 14235, Sulsel","Generated Static Data"
P-05987,assigned,"Tania Haryanti S.E.I","Ds. Barat No. 691, Ambon 27590, NTB","Generated Static Data"
P-05988,assigned,"Martani Maheswara","Jln. Bawal No. 704, Tasikmalaya 42685, Sultra","Generated Static Data"
P-05989,assigned,"Kamidin Sitorus","Psr. Bak Air No. 232, Banjarbaru 25954, Jambi","Generated Static Data"
P-05990,assigned,"Ella Nadine Prastuti","Gg. Sampangan No. 415, Tomohon 76953, NTT","Generated Static Data"
P-05991,assigned,"Sakti Mujur Lazuardi","Psr. Salak No. 704, Langsa 71373, Kepri","Generated Static Data"
P-05992,assigned,"Kasim Sihombing","Gg. Ters. Buah Batu No. 721, Lubuklinggau 61524, Kaltara","Generated Static Data"
P-05993,assigned,"Zelaya Mayasari","Ds. Kalimantan No. 894, Administrasi Jakarta Timur 64350, DKI","Generated Static Data"
P-05994,assigned,"Salman Mandala","Jln. Ikan No. 240, Semarang 69501, DKI","Generated Static Data"
P-05995,assigned,"Paiman Pratama S.Ked","Kpg. Juanda No. 401, Tanjungbalai 79482, Kaltara","Generated Static Data"
P-05996,assigned,"Kala Anggriawan","Ds. S. Parman No. 172, Bima 17729, Jatim","Generated Static Data"
P-05997,assigned,"Wasis Permadi","Kpg. Radio No. 450, Singkawang 87296, Riau","Generated Static Data"
P-05998,assigned,"Empluk Tamba","Gg. Wahidin Sudirohusodo No. 602, Singkawang 21471, Banten","Generated Static Data"
P-05999,assigned,"Winda Utami","Ki. Bahagia No. 509, Tangerang Selatan 29376, DKI","Generated Static Data"
P-06000,assigned,"Surya Anggriawan","Dk. Pelajar Pejuang 45 No. 391, Metro 31427, Sumsel","Generated Static Data"
P-06001,assigned,"Ulva Palastri S.E.","Jr. Umalas No. 22, Bau-Bau 25819, NTT","Generated Static Data"
P-06002,assigned,"Lanang Gunarto","Ds. Dewi Sartika No. 487, Probolinggo 80834, Aceh","Generated Static Data"
P-06003,assigned,"Ikhsan Marbun","Gg. Radio No. 434, Administrasi Jakarta Pusat 33667, Sumut","Generated Static Data"
P-06004,assigned,"Argono Saiful Saptono S.T.","Gg. Raya Setiabudhi No. 941, Metro 64022, DIY","Generated Static Data"
P-06005,assigned,"Nyoman Hidayat","Psr. Madrasah No. 376, Jayapura 85005, Jateng","Generated Static Data"
P-06006,assigned,"Karen Namaga","Gg. Urip Sumoharjo No. 140, Administrasi Jakarta Pusat 60784, Kepri","Generated Static Data"
P-06007,assigned,"Anita Kuswandari","Kpg. Achmad No. 849, Probolinggo 40945, Aceh","Generated Static Data"
P-06008,assigned,"Zamira Rahimah","Ds. Suharso No. 483, Tidore Kepulauan 66030, Kaltim","Generated Static Data"
P-06009,assigned,"Nilam Laila Nasyiah S.Pd","Jr. Nakula No. 74, Malang 64135, Sulut","Generated Static Data"
P-06010,assigned,"Rachel Puspita","Gg. Bakhita No. 44, Lhokseumawe 12059, Jateng","Generated Static Data"
P-06011,assigned,"Akarsana Tamba","Ds. Imam No. 530, Denpasar 47367, Papua","Generated Static Data"
P-06012,assigned,"Vino Sinaga","Ds. Astana Anyar No. 332, Gunungsitoli 34343, Kalsel","Generated Static Data"
P-06013,assigned,"Kurnia Imam Ardianto","Psr. Pahlawan No. 41, Malang 21846, Sulut","Generated Static Data"
P-06014,assigned,"Elisa Wahyuni S.IP","Ds. Laksamana No. 826, Bontang 42293, Kalbar","Generated Static Data"
P-06015,assigned,"Raihan Ilyas Suwarno","Ki. Basuki No. 26, Medan 81041, Gorontalo","Generated Static Data"
P-06016,assigned,"Gandi Ardianto","Gg. Bak Air No. 251, Denpasar 92967, Kepri","Generated Static Data"
P-06017,assigned,"Elon Situmorang","Dk. Hang No. 796, Magelang 10278, Kalbar","Generated Static Data"
P-06018,assigned,"Lala Wahyuni","Gg. Gardujati No. 495, Sibolga 62371, Jambi","Generated Static Data"
P-06019,assigned,"Cakrajiya Cakrawangsa Siregar","Jr. Agus Salim No. 764, Bitung 17006, Banten","Generated Static Data"
P-06020,assigned,"Chandra Ramadan","Gg. BKR No. 536, Manado 93179, Aceh","Generated Static Data"
P-06021,assigned,"Iriana Utami","Jln. Soekarno Hatta No. 390, Jambi 78640, Kalsel","Generated Static Data"
P-06022,assigned,"Jamal Vino Iswahyudi S.H.","Gg. Nanas No. 65, Tomohon 49914, Jatim","Generated Static Data"
P-06023,assigned,"Jefri Hakim M.Kom.","Ds. Ujung No. 286, Sawahlunto 25678, Aceh","Generated Static Data"
P-06024,assigned,"Maryadi Raditya Sitompul","Kpg. Imam Bonjol No. 190, Yogyakarta 79943, Bali","Generated Static Data"
P-06025,assigned,"Nadine Usada S.Pt","Ki. Flora No. 239, Tanjung Pinang 18702, Sulbar","Generated Static Data"
P-06026,assigned,"Warsita Irawan S.E.I","Dk. Sadang Serang No. 834, Depok 35224, Sumut","Generated Static Data"
P-06027,assigned,"Titi Sudiati S.Pt","Psr. Ters. Pasir Koja No. 808, Palembang 68211, Sulbar","Generated Static Data"
P-06028,assigned,"Carub Nababan M.TI.","Ki. Pahlawan No. 320, Palangka Raya 69463, Sulut","Generated Static Data"
P-06029,assigned,"Clara Rahimah M.Ak","Gg. Baja No. 385, Denpasar 79667, Sulut","Generated Static Data"
P-06030,assigned,"Eka Pertiwi S.Kom","Jr. Kebangkitan Nasional No. 475, Pariaman 76198, Banten","Generated Static Data"
P-06031,assigned,"Balidin Yahya Prasasta","Ds. Imam Bonjol No. 686, Serang 56932, Bali","Generated Static Data"
P-06032,assigned,"Elvina Palastri","Gg. Bawal No. 290, Tual 13209, Jatim","Generated Static Data"
P-06033,assigned,"Eman Hidayat","Ds. Abdul Rahmat No. 566, Pagar Alam 44529, Bali","Generated Static Data"
P-06034,assigned,"Mumpuni Sihombing","Gg. Pintu Besar Selatan No. 473, Palembang 22779, Riau","Generated Static Data"
P-06035,assigned,"Yulia Andriani S.Gz","Ds. Sugiono No. 659, Sabang 30450, Kepri","Generated Static Data"
P-06036,assigned,"Zahra Padmasari","Jln. BKR No. 511, Tarakan 75226, Jateng","Generated Static Data"
P-06037,assigned,"Prayoga Hutagalung S.T.","Gg. Pintu Besar Selatan No. 165, Pekalongan 35335, Riau","Generated Static Data"
P-06038,assigned,"Marsito Natsir","Psr. Yosodipuro No. 757, Sibolga 36210, Malut","Generated Static Data"
P-06039,assigned,"Lukita Pratama","Ds. Babadan No. 403, Batu 99358, Jabar","Generated Static Data"
P-06040,assigned,"Zamira Novitasari","Kpg. Salam No. 836, Pematangsiantar 69305, Bali","Generated Static Data"
P-06041,assigned,"Belinda Salsabila Agustina M.Farm","Ds. PHH. Mustofa No. 694, Mojokerto 93439, DIY","Generated Static Data"
P-06042,assigned,"Adiarja Mangunsong","Ds. Raden Saleh No. 641, Bontang 43146, Kepri","Generated Static Data"
P-06043,assigned,"Purwa Maheswara","Ki. Pelajar Pejuang 45 No. 530, Balikpapan 90330, Riau","Generated Static Data"
P-06044,assigned,"Calista Kusmawati","Dk. Rumah Sakit No. 191, Palangka Raya 43809, Jateng","Generated Static Data"
P-06045,assigned,"Septi Nasyiah","Ki. Gegerkalong Hilir No. 874, Tarakan 15400, Papua","Generated Static Data"
P-06046,assigned,"Wisnu Prayoga","Dk. Bass No. 498, Pontianak 43114, Kepri","Generated Static Data"
P-06047,assigned,"Galak Putra","Kpg. Baja Raya No. 684, Administrasi Jakarta Timur 21780, Pabar","Generated Static Data"
P-06048,assigned,"Melinda Sudiati S.Ked","Jr. Jagakarsa No. 651, Singkawang 82439, Banten","Generated Static Data"
